epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1625071280693,2021-06-30T18:41:20.693,51.647,0.305,-0.183,0.183
1625071280695,2021-06-30T18:41:20.695,51.649,0.122,-0.122,0.122
1625071280696,2021-06-30T18:41:20.696,51.650,0.183,-0.305,0.305
1625071280698,2021-06-30T18:41:20.698,51.652,0.305,-0.366,0.183
1625071280699,2021-06-30T18:41:20.699,51.653,0.305,-0.122,0.061
1625071280699,2021-06-30T18:41:20.699,51.653,0.244,-0.122,0.122
1625071280701,2021-06-30T18:41:20.701,51.655,0.122,-0.488,0.183
1625071280702,2021-06-30T18:41:20.702,51.656,0.061,-0.244,0.122
1625071280704,2021-06-30T18:41:20.704,51.658,0.183,0.061,0.305
1625071280705,2021-06-30T18:41:20.705,51.659,0.183,0.000,0.244
1625071280706,2021-06-30T18:41:20.706,51.660,0.183,-0.183,0.000
1625071280708,2021-06-30T18:41:20.708,51.662,0.366,-0.183,0.061
1625071280708,2021-06-30T18:41:20.708,51.662,0.610,-0.244,0.305
1625071280709,2021-06-30T18:41:20.709,51.663,0.366,-0.183,0.305
1625071280711,2021-06-30T18:41:20.711,51.665,0.427,0.000,-0.061
1625071280712,2021-06-30T18:41:20.712,51.666,0.244,-0.061,0.183
1625071280714,2021-06-30T18:41:20.714,51.668,0.183,-0.305,0.244
1625071280715,2021-06-30T18:41:20.715,51.669,0.366,-0.122,0.122
1625071280715,2021-06-30T18:41:20.715,51.669,0.061,-0.061,0.305
1625071280717,2021-06-30T18:41:20.717,51.671,0.244,0.000,0.183
1625071280718,2021-06-30T18:41:20.718,51.672,0.305,-0.305,0.122
1625071280720,2021-06-30T18:41:20.720,51.674,0.305,-0.488,0.122
1625071280721,2021-06-30T18:41:20.721,51.675,0.183,-0.305,0.183
1625071280723,2021-06-30T18:41:20.723,51.677,0.244,-0.122,0.122
1625071280724,2021-06-30T18:41:20.724,51.678,0.244,-0.244,0.183
1625071280724,2021-06-30T18:41:20.724,51.678,0.305,-0.244,0.122
1625071280726,2021-06-30T18:41:20.726,51.680,0.183,-0.183,0.183
1625071280727,2021-06-30T18:41:20.727,51.681,0.244,-0.366,0.305
1625071280728,2021-06-30T18:41:20.728,51.682,0.488,-0.427,0.183
1625071280730,2021-06-30T18:41:20.730,51.684,0.366,-0.366,-0.183
1625071280731,2021-06-30T18:41:20.731,51.685,0.610,-0.183,0.244
1625071280731,2021-06-30T18:41:20.731,51.685,0.427,-0.305,0.244
1625071280733,2021-06-30T18:41:20.733,51.687,0.183,-0.183,0.183
1625071280734,2021-06-30T18:41:20.734,51.688,0.549,-0.305,0.122
1625071280736,2021-06-30T18:41:20.736,51.690,0.366,-0.366,0.122
1625071280737,2021-06-30T18:41:20.737,51.691,0.183,-0.061,0.061
1625071280739,2021-06-30T18:41:20.739,51.693,0.244,-0.366,0.122
1625071280740,2021-06-30T18:41:20.740,51.694,0.305,-0.366,0.366
1625071280740,2021-06-30T18:41:20.740,51.694,0.061,-0.122,0.244
1625071280742,2021-06-30T18:41:20.742,51.696,0.244,-0.061,0.183
1625071280743,2021-06-30T18:41:20.743,51.697,0.244,-0.061,0.000
1625071280745,2021-06-30T18:41:20.745,51.699,0.061,-0.183,0.122
1625071280746,2021-06-30T18:41:20.746,51.700,0.061,-0.244,0.061
1625071280747,2021-06-30T18:41:20.747,51.701,0.305,-0.061,-0.122
1625071280749,2021-06-30T18:41:20.749,51.703,0.244,-0.305,0.000
1625071280749,2021-06-30T18:41:20.749,51.703,0.244,-0.122,0.122
1625071280750,2021-06-30T18:41:20.750,51.704,0.366,0.183,0.183
1625071280752,2021-06-30T18:41:20.752,51.706,0.122,-0.183,0.305
1625071280753,2021-06-30T18:41:20.753,51.707,0.061,-0.183,0.000
1625071280755,2021-06-30T18:41:20.755,51.709,0.427,-0.244,0.244
1625071280756,2021-06-30T18:41:20.756,51.710,0.610,0.061,0.244
1625071280756,2021-06-30T18:41:20.756,51.710,0.183,-0.122,0.122
1625071280758,2021-06-30T18:41:20.758,51.712,0.305,-0.183,0.244
1625071280759,2021-06-30T18:41:20.759,51.713,0.366,-0.305,0.061
1625071280761,2021-06-30T18:41:20.761,51.715,0.305,-0.427,0.183
1625071280762,2021-06-30T18:41:20.762,51.716,0.549,-0.610,0.122
1625071280764,2021-06-30T18:41:20.764,51.718,0.549,-0.244,0.061
1625071280765,2021-06-30T18:41:20.765,51.719,0.549,0.000,0.305
1625071280765,2021-06-30T18:41:20.765,51.719,0.366,-0.183,0.305
1625071280768,2021-06-30T18:41:20.768,51.722,0.244,-0.183,0.183
1625071280768,2021-06-30T18:41:20.768,51.722,0.305,-0.488,0.122
1625071280769,2021-06-30T18:41:20.769,51.723,0.366,-0.366,0.244
1625071280771,2021-06-30T18:41:20.771,51.725,0.244,-0.427,0.000
1625071280772,2021-06-30T18:41:20.772,51.726,0.183,-0.366,0.122
1625071280772,2021-06-30T18:41:20.772,51.726,0.366,-0.061,0.244
1625071280774,2021-06-30T18:41:20.774,51.728,0.122,0.061,0.183
1625071280775,2021-06-30T18:41:20.775,51.729,0.122,-0.183,0.122
1625071280777,2021-06-30T18:41:20.777,51.731,0.488,-0.549,0.000
1625071280778,2021-06-30T18:41:20.778,51.732,0.610,-0.305,0.000
1625071280780,2021-06-30T18:41:20.780,51.734,0.427,-0.183,0.000
1625071280781,2021-06-30T18:41:20.781,51.735,0.122,-0.366,0.122
1625071280781,2021-06-30T18:41:20.781,51.735,0.488,-0.244,0.183
1625071280783,2021-06-30T18:41:20.783,51.737,0.427,-0.366,0.366
1625071280784,2021-06-30T18:41:20.784,51.738,0.061,-0.305,0.610
1625071280786,2021-06-30T18:41:20.786,51.740,0.366,-0.244,0.061
1625071280787,2021-06-30T18:41:20.787,51.741,0.549,-0.244,0.000
1625071280788,2021-06-30T18:41:20.788,51.742,0.122,-0.183,0.244
1625071280788,2021-06-30T18:41:20.788,51.742,0.183,-0.122,0.122
1625071280790,2021-06-30T18:41:20.790,51.744,0.122,-0.061,0.000
1625071280791,2021-06-30T18:41:20.791,51.745,-0.183,-0.305,0.244
1625071280793,2021-06-30T18:41:20.793,51.747,0.061,-0.549,0.244
1625071280794,2021-06-30T18:41:20.794,51.748,0.244,-0.305,-0.061
1625071280796,2021-06-30T18:41:20.796,51.750,0.244,-0.061,0.183
1625071280797,2021-06-30T18:41:20.797,51.751,0.122,-0.183,0.366
1625071280797,2021-06-30T18:41:20.797,51.751,0.244,-0.305,0.122
1625071280799,2021-06-30T18:41:20.799,51.753,0.488,-0.305,0.183
1625071280800,2021-06-30T18:41:20.800,51.754,0.122,-0.366,0.122
1625071280802,2021-06-30T18:41:20.802,51.756,0.000,-0.244,0.122
1625071280803,2021-06-30T18:41:20.803,51.757,0.244,-0.183,0.244
1625071280805,2021-06-30T18:41:20.805,51.759,0.427,-0.183,0.305
1625071280805,2021-06-30T18:41:20.805,51.759,0.244,-0.122,0.183
1625071280806,2021-06-30T18:41:20.806,51.760,0.427,-0.366,-0.061
1625071280808,2021-06-30T18:41:20.808,51.762,0.610,-0.183,0.000
1625071280809,2021-06-30T18:41:20.809,51.763,0.488,-0.244,0.305
1625071280810,2021-06-30T18:41:20.810,51.764,0.427,-0.183,0.122
1625071280812,2021-06-30T18:41:20.812,51.766,0.305,-0.061,0.122
1625071280813,2021-06-30T18:41:20.813,51.767,0.122,0.061,0.305
1625071280813,2021-06-30T18:41:20.813,51.767,0.305,-0.183,0.366
1625071280815,2021-06-30T18:41:20.815,51.769,0.488,-0.366,0.427
1625071280816,2021-06-30T18:41:20.816,51.770,0.244,-0.061,0.305
1625071280818,2021-06-30T18:41:20.818,51.772,0.061,-0.183,0.122
1625071280819,2021-06-30T18:41:20.819,51.773,0.366,-0.244,0.244
1625071280821,2021-06-30T18:41:20.821,51.775,0.305,-0.305,0.061
1625071280822,2021-06-30T18:41:20.822,51.776,0.244,-0.366,0.244
1625071280822,2021-06-30T18:41:20.822,51.776,0.305,-0.183,0.488
1625071280824,2021-06-30T18:41:20.824,51.778,0.427,-0.183,0.122
1625071280825,2021-06-30T18:41:20.825,51.779,0.366,-0.122,-0.061
1625071280827,2021-06-30T18:41:20.827,51.781,0.122,0.000,0.122
1625071280828,2021-06-30T18:41:20.828,51.782,0.244,-0.183,0.122
1625071280830,2021-06-30T18:41:20.830,51.784,0.366,-0.244,0.122
1625071280830,2021-06-30T18:41:20.830,51.784,0.183,-0.244,0.061
1625071280831,2021-06-30T18:41:20.831,51.785,0.244,-0.366,0.183
1625071280832,2021-06-30T18:41:20.832,51.786,0.305,-0.183,0.244
1625071280834,2021-06-30T18:41:20.834,51.788,0.427,-0.183,0.183
1625071280835,2021-06-30T18:41:20.835,51.789,0.244,-0.183,0.305
1625071280837,2021-06-30T18:41:20.837,51.791,0.549,-0.061,0.305
1625071280838,2021-06-30T18:41:20.838,51.792,0.305,-0.061,0.427
1625071280838,2021-06-30T18:41:20.838,51.792,0.305,-0.183,0.122
1625071280840,2021-06-30T18:41:20.840,51.794,0.305,-0.305,0.061
1625071280841,2021-06-30T18:41:20.841,51.795,0.305,-0.305,-0.122
1625071280843,2021-06-30T18:41:20.843,51.797,0.427,-0.122,0.000
1625071280844,2021-06-30T18:41:20.844,51.798,0.305,-0.183,0.244
1625071280846,2021-06-30T18:41:20.846,51.800,0.244,-0.183,0.061
1625071280846,2021-06-30T18:41:20.846,51.800,0.244,-0.427,0.122
1625071280847,2021-06-30T18:41:20.847,51.801,0.305,-0.305,0.427
1625071280849,2021-06-30T18:41:20.849,51.803,0.061,-0.183,0.183
1625071280850,2021-06-30T18:41:20.850,51.804,0.122,-0.183,0.244
1625071280851,2021-06-30T18:41:20.851,51.805,0.244,-0.183,0.305
1625071280853,2021-06-30T18:41:20.853,51.807,0.427,-0.183,0.122
1625071280854,2021-06-30T18:41:20.854,51.808,0.488,-0.366,0.305
1625071280854,2021-06-30T18:41:20.854,51.808,0.000,-0.549,0.183
1625071280857,2021-06-30T18:41:20.857,51.811,0.244,-0.244,0.183
1625071280857,2021-06-30T18:41:20.857,51.811,0.244,-0.183,0.122
1625071280859,2021-06-30T18:41:20.859,51.813,0.366,-0.061,0.000
1625071280860,2021-06-30T18:41:20.860,51.814,0.427,-0.244,0.061
1625071280862,2021-06-30T18:41:20.862,51.816,0.122,-0.305,0.122
1625071280862,2021-06-30T18:41:20.862,51.816,0.305,-0.305,0.061
1625071280863,2021-06-30T18:41:20.863,51.817,0.488,-0.244,0.183
1625071280865,2021-06-30T18:41:20.865,51.819,0.122,-0.549,0.244
1625071280866,2021-06-30T18:41:20.866,51.820,0.366,-0.183,0.061
1625071280868,2021-06-30T18:41:20.868,51.822,0.549,-0.427,0.061
1625071280869,2021-06-30T18:41:20.869,51.823,0.122,-0.366,0.244
1625071280871,2021-06-30T18:41:20.871,51.825,0.305,-0.244,0.366
1625071280871,2021-06-30T18:41:20.871,51.825,0.488,-0.061,0.183
1625071280872,2021-06-30T18:41:20.872,51.826,0.732,-0.305,0.122
1625071280873,2021-06-30T18:41:20.873,51.827,0.610,-0.305,0.122
1625071280875,2021-06-30T18:41:20.875,51.829,0.244,-0.244,-0.061
1625071280876,2021-06-30T18:41:20.876,51.830,0.061,-0.183,0.061
1625071280878,2021-06-30T18:41:20.878,51.832,0.244,-0.305,-0.244
1625071280879,2021-06-30T18:41:20.879,51.833,0.366,-0.244,0.122
1625071280879,2021-06-30T18:41:20.879,51.833,0.305,-0.061,0.305
1625071280881,2021-06-30T18:41:20.881,51.835,0.305,-0.244,0.122
1625071280882,2021-06-30T18:41:20.882,51.836,0.244,-0.122,0.000
1625071280884,2021-06-30T18:41:20.884,51.838,0.427,-0.122,-0.061
1625071280885,2021-06-30T18:41:20.885,51.839,0.305,-0.244,0.183
1625071280887,2021-06-30T18:41:20.887,51.841,0.183,-0.366,0.244
1625071280887,2021-06-30T18:41:20.887,51.841,0.000,-0.549,-0.122
1625071280888,2021-06-30T18:41:20.888,51.842,0.183,-0.183,0.000
1625071280890,2021-06-30T18:41:20.890,51.844,0.305,-0.122,0.061
